original_instance_name,original_family,original_n_variables,original_n_edges,original_qubo_json,subqubo_name,subqubo_family,subqubo_n_variables,subqubo_n_edges,subqubo_json,extraction_strategy,k_variables,selected_original_variables,sub_n_variables,sub_n_edges,variable_preservation_ratio,edge_preservation_ratio,original_abs_quadratic_weight,sub_abs_quadratic_weight,weighted_edge_preservation_ratio
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_top_weight_edges_k8,maxcut,8,14,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_top_weight_edges_k8.json,top_weight_edges,8,"[0, 1, 6, 9, 13, 15, 16, 23]",8,14,0.3333333333333333,0.1917808219178082,784.0,174.0,0.22193877551020408
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_high_degree_nodes_k8,maxcut,8,12,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_high_degree_nodes_k8.json,high_degree_nodes,8,"[1, 2, 3, 8, 9, 10, 16, 23]",8,12,0.3333333333333333,0.1643835616438356,784.0,116.0,0.14795918367346939
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_weighted_degree_nodes_k8,maxcut,8,13,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_weighted_degree_nodes_k8.json,weighted_degree_nodes,8,"[1, 6, 8, 9, 10, 20, 22, 23]",8,13,0.3333333333333333,0.1780821917808219,784.0,188.0,0.23979591836734693
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_random_nodes_k8,maxcut,8,8,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_random_nodes_k8.json,random_nodes,8,"[0, 1, 4, 5, 11, 12, 19, 23]",8,8,0.3333333333333333,0.1095890410958904,784.0,98.0,0.125
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_top_weight_edges_k12,maxcut,12,29,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_top_weight_edges_k12.json,top_weight_edges,12,"[0, 1, 6, 8, 9, 10, 12, 13, 15, 16, 22, 23]",12,29,0.5,0.3972602739726027,784.0,376.0,0.47959183673469385
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_high_degree_nodes_k12,maxcut,12,26,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_high_degree_nodes_k12.json,high_degree_nodes,12,"[1, 2, 3, 6, 7, 8, 9, 10, 11, 15, 16, 23]",12,26,0.5,0.3561643835616438,784.0,256.0,0.32653061224489793
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_weighted_degree_nodes_k12,maxcut,12,28,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_weighted_degree_nodes_k12.json,weighted_degree_nodes,12,"[0, 1, 6, 8, 9, 10, 11, 15, 16, 20, 22, 23]",12,28,0.5,0.3835616438356164,784.0,348.0,0.44387755102040816
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_random_nodes_k12,maxcut,12,20,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_random_nodes_k12.json,random_nodes,12,"[0, 3, 4, 7, 8, 9, 15, 16, 19, 21, 22, 23]",12,20,0.5,0.273972602739726,784.0,230.0,0.29336734693877553
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_top_weight_edges_k16,maxcut,16,40,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_top_weight_edges_k16.json,top_weight_edges,16,"[0, 1, 3, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 21, 22, 23]",16,40,0.6666666666666666,0.547945205479452,784.0,484.0,0.6173469387755102
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_high_degree_nodes_k16,maxcut,16,42,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_high_degree_nodes_k16.json,high_degree_nodes,16,"[1, 2, 3, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 20, 22, 23]",16,42,0.6666666666666666,0.5753424657534246,784.0,438.0,0.5586734693877551
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_weighted_degree_nodes_k16,maxcut,16,41,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_weighted_degree_nodes_k16.json,weighted_degree_nodes,16,"[0, 1, 2, 3, 6, 8, 9, 10, 11, 15, 16, 18, 20, 21, 22, 23]",16,41,0.6666666666666666,0.5616438356164384,784.0,480.0,0.6122448979591837
maxcut_n24_p0.30_seed202,maxcut,24,73,data/instances_rq1_extended/maxcut_n24_p0.30_seed202.json,maxcut_n24_p0.30_seed202_sub_random_nodes_k16,maxcut,16,30,data/subqubos_rq3_full/maxcut_n24_p0.30_seed202_sub_random_nodes_k16.json,random_nodes,16,"[0, 2, 3, 5, 6, 9, 10, 11, 12, 14, 16, 17, 18, 20, 22, 23]",16,30,0.6666666666666666,0.410958904109589,784.0,354.0,0.45153061224489793
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_top_weight_edges_k8,maxcut,8,10,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_top_weight_edges_k8.json,top_weight_edges,8,"[0, 3, 4, 8, 9, 14, 16, 17]",8,10,0.3333333333333333,0.12048192771084337,992.0,130.0,0.1310483870967742
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_high_degree_nodes_k8,maxcut,8,13,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_high_degree_nodes_k8.json,high_degree_nodes,8,"[0, 7, 8, 14, 15, 18, 19, 22]",8,13,0.3333333333333333,0.1566265060240964,992.0,154.0,0.15524193548387097
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_weighted_degree_nodes_k8,maxcut,8,14,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_weighted_degree_nodes_k8.json,weighted_degree_nodes,8,"[0, 3, 7, 9, 14, 15, 19, 22]",8,14,0.3333333333333333,0.1686746987951807,992.0,198.0,0.19959677419354838
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_random_nodes_k8,maxcut,8,8,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_random_nodes_k8.json,random_nodes,8,"[0, 1, 4, 5, 11, 12, 19, 23]",8,8,0.3333333333333333,0.0963855421686747,992.0,112.0,0.11290322580645161
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_top_weight_edges_k12,maxcut,12,23,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_top_weight_edges_k12.json,top_weight_edges,12,"[0, 3, 4, 8, 9, 10, 12, 14, 15, 16, 17, 23]",12,23,0.5,0.27710843373493976,992.0,320.0,0.3225806451612903
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_high_degree_nodes_k12,maxcut,12,28,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_high_degree_nodes_k12.json,high_degree_nodes,12,"[0, 3, 4, 7, 8, 10, 12, 14, 15, 18, 19, 22]",12,28,0.5,0.3373493975903614,992.0,366.0,0.3689516129032258
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_weighted_degree_nodes_k12,maxcut,12,28,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_weighted_degree_nodes_k12.json,weighted_degree_nodes,12,"[0, 3, 4, 7, 8, 9, 10, 14, 15, 18, 19, 22]",12,28,0.5,0.3373493975903614,992.0,366.0,0.3689516129032258
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_random_nodes_k12,maxcut,12,23,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_random_nodes_k12.json,random_nodes,12,"[0, 3, 4, 7, 8, 9, 15, 16, 19, 21, 22, 23]",12,23,0.5,0.27710843373493976,992.0,316.0,0.3185483870967742
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_top_weight_edges_k16,maxcut,16,40,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_top_weight_edges_k16.json,top_weight_edges,16,"[0, 1, 2, 3, 4, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 23]",16,40,0.6666666666666666,0.4819277108433735,992.0,540.0,0.5443548387096774
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_high_degree_nodes_k16,maxcut,16,46,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_high_degree_nodes_k16.json,high_degree_nodes,16,"[0, 1, 2, 3, 4, 7, 8, 10, 12, 13, 14, 15, 18, 19, 20, 22]",16,46,0.6666666666666666,0.5542168674698795,992.0,536.0,0.5403225806451613
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_weighted_degree_nodes_k16,maxcut,16,47,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_weighted_degree_nodes_k16.json,weighted_degree_nodes,16,"[0, 2, 3, 4, 7, 8, 9, 10, 12, 14, 15, 17, 18, 19, 22, 23]",16,47,0.6666666666666666,0.5662650602409639,992.0,608.0,0.6129032258064516
maxcut_n24_p0.30_seed303,maxcut,24,83,data/instances_rq1_extended/maxcut_n24_p0.30_seed303.json,maxcut_n24_p0.30_seed303_sub_random_nodes_k16,maxcut,16,36,data/subqubos_rq3_full/maxcut_n24_p0.30_seed303_sub_random_nodes_k16.json,random_nodes,16,"[0, 2, 3, 5, 6, 9, 10, 11, 12, 14, 16, 17, 18, 20, 22, 23]",16,36,0.6666666666666666,0.43373493975903615,992.0,426.0,0.42943548387096775
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_top_weight_edges_k8,maxcut,8,20,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_top_weight_edges_k8.json,top_weight_edges,8,"[0, 1, 2, 3, 6, 9, 16, 18]",8,20,0.3333333333333333,0.11173184357541899,1910.0,220.0,0.11518324607329843
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_high_degree_nodes_k8,maxcut,8,23,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_high_degree_nodes_k8.json,high_degree_nodes,8,"[3, 4, 10, 11, 13, 16, 18, 20]",8,23,0.3333333333333333,0.12849162011173185,1910.0,310.0,0.16230366492146597
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_weighted_degree_nodes_k8,maxcut,8,23,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_weighted_degree_nodes_k8.json,weighted_degree_nodes,8,"[3, 4, 8, 10, 11, 13, 16, 18]",8,23,0.3333333333333333,0.12849162011173185,1910.0,300.0,0.15706806282722513
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_random_nodes_k8,maxcut,8,17,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_random_nodes_k8.json,random_nodes,8,"[0, 1, 4, 5, 11, 12, 19, 23]",8,17,0.3333333333333333,0.09497206703910614,1910.0,168.0,0.08795811518324607
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_top_weight_edges_k12,maxcut,12,49,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_top_weight_edges_k12.json,top_weight_edges,12,"[0, 1, 2, 3, 4, 6, 9, 10, 13, 16, 18, 22]",12,49,0.5,0.2737430167597765,1910.0,576.0,0.30157068062827225
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_high_degree_nodes_k12,maxcut,12,55,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_high_degree_nodes_k12.json,high_degree_nodes,12,"[3, 4, 6, 8, 10, 11, 13, 15, 16, 18, 19, 20]",12,55,0.5,0.30726256983240224,1910.0,636.0,0.33298429319371725
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_weighted_degree_nodes_k12,maxcut,12,52,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_weighted_degree_nodes_k12.json,weighted_degree_nodes,12,"[0, 3, 4, 8, 10, 11, 13, 15, 16, 18, 20, 21]",12,52,0.5,0.2905027932960894,1910.0,650.0,0.3403141361256545
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_random_nodes_k12,maxcut,12,44,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_random_nodes_k12.json,random_nodes,12,"[0, 3, 4, 7, 8, 9, 15, 16, 19, 21, 22, 23]",12,44,0.5,0.24581005586592178,1910.0,496.0,0.25968586387434556
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_top_weight_edges_k16,maxcut,16,81,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_top_weight_edges_k16.json,top_weight_edges,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 16, 18, 21, 22]",16,81,0.6666666666666666,0.45251396648044695,1910.0,908.0,0.47539267015706804
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_high_degree_nodes_k16,maxcut,16,91,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_high_degree_nodes_k16.json,high_degree_nodes,16,"[0, 1, 3, 4, 6, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20, 21]",16,91,0.6666666666666666,0.5083798882681564,1910.0,1032.0,0.5403141361256545
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_weighted_degree_nodes_k16,maxcut,16,91,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_weighted_degree_nodes_k16.json,weighted_degree_nodes,16,"[0, 3, 4, 6, 8, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21, 23]",16,91,0.6666666666666666,0.5083798882681564,1910.0,1082.0,0.5664921465968586
maxcut_n24_p0.60_seed101,maxcut,24,179,data/instances_rq1_extended/maxcut_n24_p0.60_seed101.json,maxcut_n24_p0.60_seed101_sub_random_nodes_k16,maxcut,16,77,data/subqubos_rq3_full/maxcut_n24_p0.60_seed101_sub_random_nodes_k16.json,random_nodes,16,"[0, 2, 3, 5, 6, 9, 10, 11, 12, 14, 16, 17, 18, 20, 22, 23]",16,77,0.6666666666666666,0.4301675977653631,1910.0,796.0,0.4167539267015707
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_top_weight_edges_k8,maxcut,8,21,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_top_weight_edges_k8.json,top_weight_edges,8,"[1, 3, 4, 5, 9, 10, 17, 22]",8,21,0.3333333333333333,0.13043478260869565,1724.0,260.0,0.15081206496519722
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_high_degree_nodes_k8,maxcut,8,21,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_high_degree_nodes_k8.json,high_degree_nodes,8,"[0, 1, 3, 4, 10, 16, 19, 21]",8,21,0.3333333333333333,0.13043478260869565,1724.0,234.0,0.1357308584686775
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_weighted_degree_nodes_k8,maxcut,8,22,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_weighted_degree_nodes_k8.json,weighted_degree_nodes,8,"[1, 4, 7, 9, 10, 19, 21, 22]",8,22,0.3333333333333333,0.13664596273291926,1724.0,262.0,0.1519721577726218
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_random_nodes_k8,maxcut,8,19,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_random_nodes_k8.json,random_nodes,8,"[0, 1, 4, 5, 11, 12, 19, 23]",8,19,0.3333333333333333,0.11801242236024845,1724.0,188.0,0.10904872389791183
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_top_weight_edges_k12,maxcut,12,42,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_top_weight_edges_k12.json,top_weight_edges,12,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 14, 17, 22]",12,42,0.5,0.2608695652173913,1724.0,520.0,0.30162412993039445
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_high_degree_nodes_k12,maxcut,12,47,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_high_degree_nodes_k12.json,high_degree_nodes,12,"[0, 1, 3, 4, 5, 7, 10, 11, 16, 18, 19, 21]",12,47,0.5,0.2919254658385093,1724.0,502.0,0.29118329466357307
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_weighted_degree_nodes_k12,maxcut,12,44,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_weighted_degree_nodes_k12.json,weighted_degree_nodes,12,"[1, 3, 4, 5, 7, 9, 10, 13, 16, 19, 21, 22]",12,44,0.5,0.2732919254658385,1724.0,536.0,0.3109048723897912
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_random_nodes_k12,maxcut,12,42,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_random_nodes_k12.json,random_nodes,12,"[0, 3, 4, 7, 8, 9, 15, 16, 19, 21, 22, 23]",12,42,0.5,0.2608695652173913,1724.0,444.0,0.25754060324825984
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_top_weight_edges_k16,maxcut,16,75,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_top_weight_edges_k16.json,top_weight_edges,16,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 21, 22]",16,75,0.6666666666666666,0.4658385093167702,1724.0,914.0,0.5301624129930395
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_high_degree_nodes_k16,maxcut,16,80,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_high_degree_nodes_k16.json,high_degree_nodes,16,"[0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 16, 18, 19, 21]",16,80,0.6666666666666666,0.4968944099378882,1724.0,894.0,0.5185614849187935
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_weighted_degree_nodes_k16,maxcut,16,81,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_weighted_degree_nodes_k16.json,weighted_degree_nodes,16,"[0, 1, 3, 4, 5, 7, 8, 9, 10, 13, 14, 16, 18, 19, 21, 22]",16,81,0.6666666666666666,0.5031055900621118,1724.0,944.0,0.5475638051044084
maxcut_n24_p0.60_seed202,maxcut,24,161,data/instances_rq1_extended/maxcut_n24_p0.60_seed202.json,maxcut_n24_p0.60_seed202_sub_random_nodes_k16,maxcut,16,64,data/subqubos_rq3_full/maxcut_n24_p0.60_seed202_sub_random_nodes_k16.json,random_nodes,16,"[0, 2, 3, 5, 6, 9, 10, 11, 12, 14, 16, 17, 18, 20, 22, 23]",16,64,0.6666666666666666,0.39751552795031053,1724.0,646.0,0.37470997679814383
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_top_weight_edges_k8,maxcut,8,19,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_top_weight_edges_k8.json,top_weight_edges,8,"[0, 1, 2, 4, 9, 11, 16, 19]",8,19,0.3333333333333333,0.11176470588235295,1800.0,218.0,0.12111111111111111
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_high_degree_nodes_k8,maxcut,8,23,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_high_degree_nodes_k8.json,high_degree_nodes,8,"[0, 3, 7, 9, 13, 14, 15, 18]",8,23,0.3333333333333333,0.13529411764705881,1800.0,204.0,0.11333333333333333
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_weighted_degree_nodes_k8,maxcut,8,23,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_weighted_degree_nodes_k8.json,weighted_degree_nodes,8,"[0, 7, 9, 11, 13, 15, 18, 21]",8,23,0.3333333333333333,0.13529411764705881,1800.0,232.0,0.1288888888888889
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_random_nodes_k8,maxcut,8,16,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_random_nodes_k8.json,random_nodes,8,"[0, 1, 4, 5, 11, 12, 19, 23]",8,16,0.3333333333333333,0.09411764705882353,1800.0,176.0,0.09777777777777778
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_top_weight_edges_k12,maxcut,12,43,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_top_weight_edges_k12.json,top_weight_edges,12,"[0, 1, 2, 4, 7, 8, 9, 11, 12, 16, 19, 21]",12,43,0.5,0.2529411764705882,1800.0,506.0,0.2811111111111111
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_high_degree_nodes_k12,maxcut,12,51,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_high_degree_nodes_k12.json,high_degree_nodes,12,"[0, 3, 7, 9, 11, 12, 13, 14, 15, 18, 19, 21]",12,51,0.5,0.3,1800.0,542.0,0.3011111111111111
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_weighted_degree_nodes_k12,maxcut,12,47,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_weighted_degree_nodes_k12.json,weighted_degree_nodes,12,"[0, 4, 7, 9, 11, 12, 13, 15, 17, 18, 21, 23]",12,47,0.5,0.27647058823529413,1800.0,546.0,0.30333333333333334
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_random_nodes_k12,maxcut,12,46,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_random_nodes_k12.json,random_nodes,12,"[0, 3, 4, 7, 8, 9, 15, 16, 19, 21, 22, 23]",12,46,0.5,0.27058823529411763,1800.0,504.0,0.28
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_top_weight_edges_k16,maxcut,16,77,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_top_weight_edges_k16.json,top_weight_edges,16,"[0, 1, 2, 4, 7, 8, 9, 11, 12, 13, 14, 16, 17, 19, 20, 21]",16,77,0.6666666666666666,0.45294117647058824,1800.0,872.0,0.48444444444444446
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_high_degree_nodes_k16,maxcut,16,90,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_high_degree_nodes_k16.json,high_degree_nodes,16,"[0, 1, 2, 3, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21]",16,90,0.6666666666666666,0.5294117647058824,1800.0,932.0,0.5177777777777778
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_weighted_degree_nodes_k16,maxcut,16,85,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_weighted_degree_nodes_k16.json,weighted_degree_nodes,16,"[0, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23]",16,85,0.6666666666666666,0.5,1800.0,948.0,0.5266666666666666
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,maxcut_n24_p0.60_seed303_sub_random_nodes_k16,maxcut,16,73,data/subqubos_rq3_full/maxcut_n24_p0.60_seed303_sub_random_nodes_k16.json,random_nodes,16,"[0, 2, 3, 5, 6, 9, 10, 11, 12, 14, 16, 17, 18, 20, 22, 23]",16,73,0.6666666666666666,0.4294117647058823,1800.0,800.0,0.4444444444444444
