original_instance_name,original_family,original_n_variables,original_n_edges,subqubo_name,subqubo_json,subqubo_n_variables,subqubo_n_edges,extraction_strategy,k_variables,variable_preservation_ratio,edge_preservation_ratio,weighted_edge_preservation_ratio,p,gamma,beta,topology,optimization_level,seed_transpiler,pre_transpile_depth,pre_transpile_gate_count,pre_transpile_2q_count,pre_transpile_ops_json,transpiled_depth,transpiled_gate_count,transpiled_2q_count,swap_count,cx_count,transpilation_time_sec,transpiled_ops_json,depth_overhead,twoq_overhead,failure_flag,failure_message,original_pre_transpile_depth,original_pre_transpile_2q_count,original_transpiled_depth,original_transpiled_gate_count,original_transpiled_2q_count,original_swap_count,original_depth_overhead,original_twoq_overhead,depth_reduction_vs_original,twoq_reduction_vs_original,swap_reduction_vs_original,pre_depth_reduction_vs_original,pre_2q_reduction_vs_original,pct_depth_reduction_vs_original,pct_twoq_reduction_vs_original,pct_swap_reduction_vs_original,pct_pre_depth_reduction_vs_original,pct_pre_2q_reduction_vs_original
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0211809159955009,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.002015458070673,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0016010840190574,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0015269999857991,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0016576671041548,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0015758749796077,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0015250830911099,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0016142090316861,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0015993339475244,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,1,0.7,0.3,line,1,123,6,31,4,"{""barrier"": 2, ""cx"": 4, ""h"": 8, ""rx"": 8, ""rz"": 9}",12,79,4,0,4,0.0015222920337691,"{""barrier"": 2, ""cx"": 4, ""rz"": 49, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,20,0,0,20,0.0,83.33333333333333,,0.0,83.33333333333333
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,1,0.7,0.3,grid_2d,1,123,6,31,4,"{""barrier"": 2, ""cx"": 4, ""h"": 8, ""rx"": 8, ""rz"": 9}",12,79,4,0,4,0.0016174579504877,"{""barrier"": 2, ""cx"": 4, ""rz"": 49, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,20,0,0,20,0.0,83.33333333333333,,0.0,83.33333333333333
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,1,0.7,0.3,heavy_hex_like,1,123,6,31,4,"{""barrier"": 2, ""cx"": 4, ""h"": 8, ""rx"": 8, ""rz"": 9}",12,79,4,0,4,0.001448709052056,"{""barrier"": 2, ""cx"": 4, ""rz"": 49, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,20,0,0,20,0.0,83.33333333333333,,0.0,83.33333333333333
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k12.json,12,6,top_weight_edges,12,0.5,0.5,0.5,1,0.7,0.3,line,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015678750351071,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,12,0,0,12,0.0,50.0,,0.0,50.0
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k12.json,12,6,top_weight_edges,12,0.5,0.5,0.5,1,0.7,0.3,grid_2d,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015732910251244,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,12,0,0,12,0.0,50.0,,0.0,50.0
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k12.json,12,6,top_weight_edges,12,0.5,0.5,0.5,1,0.7,0.3,heavy_hex_like,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015843749279156,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,12,0,0,12,0.0,50.0,,0.0,50.0
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k12.json,12,6,high_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,line,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015540000749751,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,12,0,0,12,0.0,50.0,,0.0,50.0
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k12.json,12,6,high_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,grid_2d,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015475000254809,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,12,0,0,12,0.0,50.0,,0.0,50.0
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k12.json,12,6,high_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,heavy_hex_like,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015768749872222,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,12,0,0,12,0.0,50.0,,0.0,50.0
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12.json,12,6,weighted_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,line,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0014914170606061,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,12,0,0,12,0.0,50.0,,0.0,50.0
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12.json,12,6,weighted_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,grid_2d,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015557499136775,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,12,0,0,12,0.0,50.0,,0.0,50.0
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12.json,12,6,weighted_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,heavy_hex_like,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015737499343231,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,12,0,0,12,0.0,50.0,,0.0,50.0
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k12.json,12,2,random_nodes,12,0.5,0.1666666666666666,0.1666666666666666,1,0.7,0.3,line,1,123,6,44,4,"{""barrier"": 2, ""cx"": 4, ""h"": 12, ""rx"": 12, ""rz"": 14}",12,116,4,0,4,0.0014769170666113,"{""barrier"": 2, ""cx"": 4, ""rz"": 74, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,20,0,0,20,0.0,83.33333333333333,,0.0,83.33333333333333
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k12.json,12,2,random_nodes,12,0.5,0.1666666666666666,0.1666666666666666,1,0.7,0.3,grid_2d,1,123,6,44,4,"{""barrier"": 2, ""cx"": 4, ""h"": 12, ""rx"": 12, ""rz"": 14}",12,116,4,0,4,0.0015148749807849,"{""barrier"": 2, ""cx"": 4, ""rz"": 74, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,20,0,0,20,0.0,83.33333333333333,,0.0,83.33333333333333
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k12.json,12,2,random_nodes,12,0.5,0.1666666666666666,0.1666666666666666,1,0.7,0.3,heavy_hex_like,1,123,6,44,4,"{""barrier"": 2, ""cx"": 4, ""h"": 12, ""rx"": 12, ""rz"": 14}",12,116,4,0,4,0.0015523330075666,"{""barrier"": 2, ""cx"": 4, ""rz"": 74, ""sx"": 36}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,20,0,0,20,0.0,83.33333333333333,,0.0,83.33333333333333
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k16.json,16,8,top_weight_edges,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,line,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016163330292329,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,8,0,0,8,0.0,33.333333333333336,,0.0,33.333333333333336
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k16.json,16,8,top_weight_edges,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,grid_2d,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.001688375021331,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,8,0,0,8,0.0,33.333333333333336,,0.0,33.333333333333336
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k16.json,16,8,top_weight_edges,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,heavy_hex_like,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.001656333100982,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,8,0,0,8,0.0,33.333333333333336,,0.0,33.333333333333336
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k16.json,16,8,high_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,line,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016432079719379,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,8,0,0,8,0.0,33.333333333333336,,0.0,33.333333333333336
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k16.json,16,8,high_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,grid_2d,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016988329589366,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,8,0,0,8,0.0,33.333333333333336,,0.0,33.333333333333336
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k16.json,16,8,high_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,heavy_hex_like,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0017251659883186,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,8,0,0,8,0.0,33.333333333333336,,0.0,33.333333333333336
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16.json,16,8,weighted_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,line,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016814999980852,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,8,0,0,8,0.0,33.333333333333336,,0.0,33.333333333333336
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16.json,16,8,weighted_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,grid_2d,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016096249455586,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,8,0,0,8,0.0,33.333333333333336,,0.0,33.333333333333336
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16.json,16,8,weighted_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,heavy_hex_like,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0017107500461861,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,8,0,0,8,0.0,33.333333333333336,,0.0,33.333333333333336
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k16.json,16,4,random_nodes,16,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,62,8,"{""barrier"": 2, ""cx"": 8, ""h"": 16, ""rx"": 16, ""rz"": 20}",12,158,8,0,8,0.001566500053741,"{""barrier"": 2, ""cx"": 8, ""rz"": 100, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k16.json,16,4,random_nodes,16,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,62,8,"{""barrier"": 2, ""cx"": 8, ""h"": 16, ""rx"": 16, ""rz"": 20}",12,158,8,0,8,0.0016152079915627,"{""barrier"": 2, ""cx"": 8, ""rz"": 100, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k16.json,16,4,random_nodes,16,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,62,8,"{""barrier"": 2, ""cx"": 8, ""h"": 16, ""rx"": 16, ""rz"": 20}",12,158,8,0,8,0.001616165973246,"{""barrier"": 2, ""cx"": 8, ""rz"": 100, ""sx"": 48}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0014014580519869,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0014640409499406,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0013878750614821,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0014041669201105,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,6,24,12,254,24,0,2.0,1.0,0,16,0,0,16,0.0,66.66666666666667,,0.0,66.66666666666667
