original_instance_name,original_family,original_n_variables,original_n_edges,subqubo_name,subqubo_json,subqubo_n_variables,subqubo_n_edges,extraction_strategy,k_variables,variable_preservation_ratio,edge_preservation_ratio,weighted_edge_preservation_ratio,p,gamma,beta,topology,optimization_level,seed_transpiler,pre_transpile_depth,pre_transpile_gate_count,pre_transpile_2q_count,pre_transpile_ops_json,transpiled_depth,transpiled_gate_count,transpiled_2q_count,swap_count,cx_count,transpilation_time_sec,transpiled_ops_json,depth_overhead,twoq_overhead,failure_flag,failure_message
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.021180915995500982,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0020154580706730485,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0016010840190574527,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0015269999857991934,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0016576671041548252,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.001575874979607761,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.001525083091109991,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0016142090316861868,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0015993339475244284,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,1,0.7,0.3,line,1,123,6,31,4,"{""barrier"": 2, ""cx"": 4, ""h"": 8, ""rx"": 8, ""rz"": 9}",12,79,4,0,4,0.0015222920337691903,"{""barrier"": 2, ""cx"": 4, ""rz"": 49, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,1,0.7,0.3,grid_2d,1,123,6,31,4,"{""barrier"": 2, ""cx"": 4, ""h"": 8, ""rx"": 8, ""rz"": 9}",12,79,4,0,4,0.0016174579504877329,"{""barrier"": 2, ""cx"": 4, ""rz"": 49, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,1,0.7,0.3,heavy_hex_like,1,123,6,31,4,"{""barrier"": 2, ""cx"": 4, ""h"": 8, ""rx"": 8, ""rz"": 9}",12,79,4,0,4,0.0014487090520560741,"{""barrier"": 2, ""cx"": 4, ""rz"": 49, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k12.json,12,6,top_weight_edges,12,0.5,0.5,0.5,1,0.7,0.3,line,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015678750351071358,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k12.json,12,6,top_weight_edges,12,0.5,0.5,0.5,1,0.7,0.3,grid_2d,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015732910251244903,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k12.json,12,6,top_weight_edges,12,0.5,0.5,0.5,1,0.7,0.3,heavy_hex_like,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015843749279156327,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k12.json,12,6,high_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,line,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015540000749751925,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k12.json,12,6,high_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,grid_2d,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015475000254809856,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k12.json,12,6,high_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,heavy_hex_like,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015768749872222543,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12.json,12,6,weighted_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,line,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0014914170606061816,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12.json,12,6,weighted_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,grid_2d,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0015557499136775732,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12.json,12,6,weighted_degree_nodes,12,0.5,0.5,0.5,1,0.7,0.3,heavy_hex_like,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.001573749934323132,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k12.json,12,2,random_nodes,12,0.5,0.1666666666666666,0.1666666666666666,1,0.7,0.3,line,1,123,6,44,4,"{""barrier"": 2, ""cx"": 4, ""h"": 12, ""rx"": 12, ""rz"": 14}",12,116,4,0,4,0.0014769170666113496,"{""barrier"": 2, ""cx"": 4, ""rz"": 74, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k12.json,12,2,random_nodes,12,0.5,0.1666666666666666,0.1666666666666666,1,0.7,0.3,grid_2d,1,123,6,44,4,"{""barrier"": 2, ""cx"": 4, ""h"": 12, ""rx"": 12, ""rz"": 14}",12,116,4,0,4,0.0015148749807849526,"{""barrier"": 2, ""cx"": 4, ""rz"": 74, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k12.json,12,2,random_nodes,12,0.5,0.1666666666666666,0.1666666666666666,1,0.7,0.3,heavy_hex_like,1,123,6,44,4,"{""barrier"": 2, ""cx"": 4, ""h"": 12, ""rx"": 12, ""rz"": 14}",12,116,4,0,4,0.0015523330075666308,"{""barrier"": 2, ""cx"": 4, ""rz"": 74, ""sx"": 36}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k16.json,16,8,top_weight_edges,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,line,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016163330292329192,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k16.json,16,8,top_weight_edges,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,grid_2d,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016883750213310122,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_top_weight_edges_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k16.json,16,8,top_weight_edges,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,heavy_hex_like,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016563331009820104,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k16.json,16,8,high_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,line,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016432079719379544,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k16.json,16,8,high_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,grid_2d,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016988329589366913,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_high_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k16.json,16,8,high_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,heavy_hex_like,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0017251659883186221,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16.json,16,8,weighted_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,line,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016814999980852008,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16.json,16,8,weighted_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,grid_2d,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0016096249455586076,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16.json,16,8,weighted_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.7,0.3,heavy_hex_like,1,123,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",12,170,16,0,16,0.0017107500461861491,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k16.json,16,4,random_nodes,16,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,62,8,"{""barrier"": 2, ""cx"": 8, ""h"": 16, ""rx"": 16, ""rz"": 20}",12,158,8,0,8,0.0015665000537410378,"{""barrier"": 2, ""cx"": 8, ""rz"": 100, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k16.json,16,4,random_nodes,16,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,62,8,"{""barrier"": 2, ""cx"": 8, ""h"": 16, ""rx"": 16, ""rz"": 20}",12,158,8,0,8,0.0016152079915627837,"{""barrier"": 2, ""cx"": 8, ""rz"": 100, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed101,assignment,24,12,assignment_items12_bins2_seed101_sub_random_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k16.json,16,4,random_nodes,16,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,62,8,"{""barrier"": 2, ""cx"": 8, ""h"": 16, ""rx"": 16, ""rz"": 20}",12,158,8,0,8,0.0016161659732460976,"{""barrier"": 2, ""cx"": 8, ""rz"": 100, ""sx"": 48}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0014014580519869924,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0014640409499406815,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.001387875061482191,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0014041669201105833,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0014860830269753933,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0014625830808654428,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,line,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0014918750384822488,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,grid_2d,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0015761250397190452,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.7,0.3,heavy_hex_like,1,123,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",12,86,8,0,8,0.0015715000918135047,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,1,0.7,0.3,line,1,123,6,31,4,"{""barrier"": 2, ""cx"": 4, ""h"": 8, ""rx"": 8, ""rz"": 9}",12,79,4,0,4,0.0014952089404687285,"{""barrier"": 2, ""cx"": 4, ""rz"": 49, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,1,0.7,0.3,grid_2d,1,123,6,31,4,"{""barrier"": 2, ""cx"": 4, ""h"": 8, ""rx"": 8, ""rz"": 9}",12,79,4,0,4,0.001554209040477872,"{""barrier"": 2, ""cx"": 4, ""rz"": 49, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,1,0.7,0.3,heavy_hex_like,1,123,6,31,4,"{""barrier"": 2, ""cx"": 4, ""h"": 8, ""rx"": 8, ""rz"": 9}",12,79,4,0,4,0.0013852500123903155,"{""barrier"": 2, ""cx"": 4, ""rz"": 49, ""sx"": 24}",2.0,1.0,False,
assignment_items12_bins2_seed202,assignment,24,12,assignment_items12_bins2_seed202_sub_top_weight_edges_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_top_weight_edges_k12.json,12,6,top_weight_edges,12,0.5,0.5,0.5,1,0.7,0.3,line,1,123,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,128,12,0,12,0.0016279160045087337,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,
